trilat,trilong,ssid,qos,transid,firsttime,lasttime,lastupdt,netid,name,type,comment,wep,bcninterval,freenet,dhcp,paynet,userfound,channel,rcois,encryption,country,region,road,city,housenumber,postalcode,location_type
42.46209717,-71.14254761,Helium Mobile,2,20240101-00000,2023-12-31T23:00:00.000Z,2024-07-27T13:00:00.000Z,2024-07-27T14:00:00.000Z,74:97:8E:00:0B:63,,infra,,2,0,?,?,?,False,11,0,wpa2,US,MA,Main Street,,905,01890,Residential
41.84026337,-87.62350464,Helium Mobile,0,20240420-00000,2024-04-20T16:00:00.000Z,2024-04-20T10:00:00.000Z,2024-04-20T10:00:00.000Z,74:97:8E:00:0B:73,,infra,,2,0,?,?,?,False,6,0,wpa2,US,IL,South Michigan Avenue,Chicago,,60616,Residential
34.00252151,-118.28279877,Helium Mobile,2,20240211-00000,2024-02-12T00:00:00.000Z,2024-04-18T09:00:00.000Z,2024-04-18T10:00:00.000Z,74:97:8E:00:0B:82,,infra,,2,0,?,?,?,False,116,0,wpa2,US,CA,South Figueroa Street,Los Angeles,,90037,Business
34.00271988,-118.28272247,Helium Mobile,2,20240211-00000,2024-02-12T02:00:00.000Z,2024-04-18T09:00:00.000Z,2024-04-18T10:00:00.000Z,74:97:8E:00:0B:83,,infra,,2,0,?,?,?,False,3,0,wpa2,US,CA,South Figueroa Street,Los Angeles,,90037,Business
25.84295273,-80.19261932,Helium Mobile,0,20240219-00000,2024-02-20T04:00:00.000Z,2024-02-19T22:00:00.000Z,2024-02-19T22:00:00.000Z,74:97:8E:00:0B:9B,,infra,,2,0,?,?,?,False,11,0,wpa2,US,FL,Northeast 2nd Avenue,Miami,7350,33138,Residential
42.48288345,-71.08654785,Helium Mobile,0,20240703-00000,2024-07-03T22:00:00.000Z,2024-07-03T17:00:00.000Z,2024-07-03T19:00:00.000Z,74:97:8E:00:0B:D2,,infra,,2,0,?,?,?,False,36,0,wpa2,US,MA,Blueberry Lane,,2,02180,Residential
42.48295975,-71.08661652,Helium Mobile,0,20240703-00000,2024-07-03T22:00:00.000Z,2024-07-03T17:00:00.000Z,2024-07-03T19:00:00.000Z,74:97:8E:00:0B:D3,,infra,,2,0,?,?,?,False,9,0,wpa2,US,MA,Blueberry Lane,,2,02180,Residential
33.00151062,-96.64376831,Helium Mobile,7,20240117-00000,2024-01-17T02:00:00.000Z,2024-08-09T16:00:00.000Z,2024-08-09T18:00:00.000Z,74:97:8E:00:0B:EA,,infra,,2,0,?,?,?,False,100,0,wpa2,US,TX,East Renner Road,Lucas,,75094,Business
33.00149918,-96.64396667,Helium Mobile,7,20240203-00000,2024-02-03T19:00:00.000Z,2024-08-09T16:00:00.000Z,2024-08-09T18:00:00.000Z,74:97:8E:00:0B:EB,,infra,,2,0,?,?,?,False,1,0,wpa2,US,TX,North Star Road,Lucas,,75094,Business
43.62282944,-83.87495422,Helium Mobile,1,20240416-00000,2024-04-16T22:00:00.000Z,2024-04-29T11:00:00.000Z,2024-04-29T12:00:00.000Z,74:97:8E:00:0C:0B,,infra,,2,0,?,?,?,False,11,0,wpa2,US,MI,Harry S Truman Parkway,,,48708,Business
39.03246689,-94.34996796,Helium Mobile,2,20240308-00000,2024-03-09T04:00:00.000Z,2024-03-14T22:00:00.000Z,2024-03-14T23:00:00.000Z,74:97:8E:00:0C:4B,,infra,,2,0,?,?,?,False,11,0,wpa2,US,MO,South Little Blue Parkway,Independence,,64057,Residential
33.9964447,-118.47264099,Helium Mobile,0,20240310-00000,2024-03-10T20:00:00.000Z,2024-07-11T21:00:00.000Z,2024-07-11T22:00:00.000Z,74:97:8E:00:0D:12,,infra,,2,0,?,?,?,False,116,0,wpa2,US,CA,Sunset Avenue,Los Angeles,,90291,Residential
34.03659439,-118.40751648,Helium Mobile,2,20240310-00000,2024-03-10T20:00:00.000Z,2024-07-11T21:00:00.000Z,2024-07-11T22:00:00.000Z,74:97:8E:00:0D:13,,infra,,2,0,?,?,?,False,8,0,wpa2,US,CA,Cheviot Drive,Los Angeles,,90064,Residential
41.93106461,-88.76389313,Helium Mobile,2,20240413-00000,2024-04-14T01:00:00.000Z,2024-05-26T14:00:00.000Z,2024-05-26T15:00:00.000Z,74:97:8E:00:0D:23,,infra,,2,0,?,?,?,False,11,0,wpa2,US,IL,West Lincoln Highway,,,60115,Residential
34.1981163,-118.18643188,Helium Mobile,2,20240119-00000,2024-01-19T22:00:00.000Z,2024-07-29T17:00:00.000Z,2024-07-29T18:00:00.000Z,74:97:8E:00:0D:32,,infra,,2,0,?,?,?,False,36,0,wpa2,US,CA,Georgian Road,,,91011,Residential
34.1982193,-118.1858139,Helium Mobile,2,20240119-00000,2024-01-19T22:00:00.000Z,2024-07-29T17:00:00.000Z,2024-07-29T18:00:00.000Z,74:97:8E:00:0D:33,,infra,,2,0,?,?,?,False,11,0,wpa2,US,CA,Crown Avenue,,4543,91011,Business
33.61080551,-111.87722015,Helium Mobile,1,20240326-00000,2024-03-26T14:00:00.000Z,2024-05-29T14:00:00.000Z,2024-05-29T14:00:00.000Z,74:97:8E:00:0D:3A,,infra,,2,0,?,?,?,False,52,0,wpa2,US,AZ,East Thunderbird Road,Scottsdale,,85260,Other
33.53110886,-111.92579651,Helium Mobile,2,20240120-00000,2024-01-18T14:00:00.000Z,2024-01-30T10:00:00.000Z,2024-05-29T14:00:00.000Z,74:97:8E:00:0D:3B,,infra,,2,0,?,?,?,False,11,0,wpa2,US,AZ,North Scottsdale Road,Scottsdale,6300,85253,Other
36.0007019,-94.17401123,Helium Mobile,0,20240608-00000,2024-06-09T00:00:00.000Z,2024-06-08T17:00:00.000Z,2024-06-08T18:00:00.000Z,74:97:8E:00:0D:83,,infra,,2,0,?,?,?,False,11,0,wpa2,US,AR,North Main Avenue,Fayetteville,432,72701,Residential
40.5556488,-74.34738159,Helium Mobile,0,20240405-00000,2024-04-05T20:00:00.000Z,2024-04-05T16:00:00.000Z,2024-04-05T18:00:00.000Z,74:97:8E:00:0D:8A,,infra,,2,0,?,?,?,False,116,0,wpa2,US,NJ,Lincoln Highway,,2,08820-3924,Business
40.55574417,-74.34762573,Helium Mobile,0,20240405-00000,2024-04-05T20:00:00.000Z,2024-04-05T16:00:00.000Z,2024-04-05T18:00:00.000Z,74:97:8E:00:0D:8B,,infra,,2,0,?,?,?,False,11,0,wpa2,US,NJ,Lincoln Highway,,2,08820-3924,Business
39.76073074,-105.01583862,Helium Mobile,5,20240221-00000,2024-02-21T17:00:00.000Z,2024-04-05T19:00:00.000Z,2024-04-05T23:00:00.000Z,74:97:8E:00:0D:CA,,infra,,2,0,?,?,?,False,100,0,wpa2,US,CO,Zuni Street,Denver,3054,80211,Residential
39.76079559,-105.01560211,Helium Mobile,0,20240303-00000,2024-03-03T00:00:00.000Z,2024-03-03T17:00:00.000Z,2024-03-03T20:00:00.000Z,74:97:8E:00:0D:CB,,infra,,2,0,?,?,?,False,11,0,wpa2,US,CO,West 31st Avenue,Denver,2330,80211,Residential
40.90929413,-73.78546143,Helium Mobile,0,20240522-00000,2024-05-22T21:00:00.000Z,2024-05-22T15:00:00.000Z,2024-05-22T16:00:00.000Z,74:97:8E:00:0D:F2,,infra,,2,0,?,?,?,False,100,0,wpa2,US,NY,Relyea Place,City of New Rochelle,,10801,Business
39.73324966,-104.97180939,Helium Mobile,0,20240104-00000,2024-01-04T20:00:00.000Z,2024-01-04T12:00:00.000Z,2024-01-04T12:00:00.000Z,74:97:8E:00:0D:FA,,infra,,2,0,?,?,?,False,132,,wpa2,US,CO,Marion Street,Denver,1056,80218,Residential
26.69794083,-80.05774689,Helium Mobile,0,20240215-00000,2024-02-16T04:00:00.000Z,2024-02-15T21:00:00.000Z,2024-02-15T21:00:00.000Z,74:97:8E:00:0E:0A,,infra,,2,0,?,?,?,False,132,0,wpa2,US,FL,Park Place,West Palm Beach,,33402,Residential
26.69817924,-80.05754089,Helium Mobile,0,20240215-00000,2024-02-16T04:00:00.000Z,2024-02-15T21:00:00.000Z,2024-02-15T21:00:00.000Z,74:97:8E:00:0E:0B,,infra,,2,0,?,?,?,False,11,0,wpa2,US,FL,Park Place,West Palm Beach,,33402,Residential
37.87918854,-122.2830658,Helium Mobile,0,20240217-00000,2024-02-17T05:00:00.000Z,2024-02-17T23:00:00.000Z,2024-02-18T01:00:00.000Z,74:97:8E:00:0E:2A,,infra,,2,0,?,?,?,False,100,0,wpa2,US,CA,Sacramento Street,Berkeley,1421,94702,Residential
37.87924194,-122.28308868,Helium Mobile,0,20240209-00000,2024-02-10T00:00:00.000Z,2024-02-09T21:00:00.000Z,2024-02-09T21:00:00.000Z,74:97:8E:00:0E:2B,,infra,,2,0,?,?,?,False,10,0,wpa2,US,CA,Sacramento Street,Berkeley,1421,94702,Residential
44.95353699,-93.27654266,Helium Mobile,2,20240324-00000,2024-03-25T01:00:00.000Z,2024-06-07T15:00:00.000Z,2024-06-07T16:00:00.000Z,74:97:8E:00:0E:42,,infra,,2,0,?,?,?,False,116,0,wpa2,US,MN,1st Avenue South,Minneapolis,2711,55408,Residential
44.95373535,-93.27662659,Helium Mobile,0,20240324-00000,2024-03-25T01:00:00.000Z,2024-03-24T20:00:00.000Z,2024-03-24T22:00:00.000Z,74:97:8E:00:0E:43,,infra,,2,0,?,?,?,False,11,0,wpa2,US,MN,East 27th Street,Minneapolis,17,55408,Residential
38.96992111,-94.44825745,Helium Mobile,0,20240313-00000,2024-03-14T04:00:00.000Z,2024-03-13T22:00:00.000Z,2024-03-13T22:00:00.000Z,74:97:8E:00:0E:4B,,infra,,2,0,?,?,?,False,10,0,wpa2,US,MO,Pershing Road,Raytown,,64138,Residential
37.710392,-122.44373322,Helium Mobile,0,20240120-00000,2024-01-21T00:00:00.000Z,2024-01-20T21:00:00.000Z,2024-01-20T21:00:00.000Z,74:97:8E:00:0E:62,,infra,,2,0,?,?,?,False,100,,wpa2,US,CA,Brunswick Street,San Francisco,517,94112,Residential
37.71043015,-122.4436264,Helium Mobile,0,20240120-00000,2024-01-21T00:00:00.000Z,2024-01-20T21:00:00.000Z,2024-01-20T21:00:00.000Z,74:97:8E:00:0E:63,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,Brunswick Street,San Francisco,515,94112,Residential
25.79870987,-80.19923401,Helium Mobile,2,20240419-00000,2024-04-19T15:00:00.000Z,2024-04-21T14:00:00.000Z,2024-04-21T16:00:00.000Z,74:97:8E:00:0E:92,,infra,,2,0,?,?,?,False,116,0,wpa2,US,FL,Northwest 22nd Terrace,Miami,210,33127,Residential
25.79870605,-80.19923401,Helium Mobile,2,20240419-00000,2024-04-19T15:00:00.000Z,2024-04-21T14:00:00.000Z,2024-04-21T16:00:00.000Z,74:97:8E:00:0E:93,,infra,,2,0,?,?,?,False,6,0,wpa2,US,FL,Northwest 22nd Terrace,Miami,210,33127,Residential
40.84670639,-72.90035248,Helium Mobile,0,20240226-00000,2024-02-26T19:00:00.000Z,2024-02-26T14:00:00.000Z,2024-02-26T14:00:00.000Z,74:97:8E:00:0E:DA,,infra,,2,0,?,?,?,False,132,0,wpa2,US,NY,Cornell Loop,,,11980,Residential
40.84674072,-72.89994049,Helium Mobile,0,20240226-00000,2024-02-26T19:00:00.000Z,2024-02-26T14:00:00.000Z,2024-02-26T14:00:00.000Z,74:97:8E:00:0E:DB,,infra,,2,0,?,?,?,False,11,0,wpa2,US,NY,Meadows Boulevard East,,,11980,Residential
39.54351807,-119.81772614,Helium Mobile,2,20240125-00000,2024-01-26T01:00:00.000Z,2024-02-09T15:00:00.000Z,2024-02-09T15:00:00.000Z,74:97:8E:00:0F:3A,,infra,,2,0,?,?,?,False,116,0,wpa2,US,NV,North Virginia Street,Reno,,89557,Other
39.54315567,-119.81762695,Helium Mobile,1,20240208-00000,2024-02-08T23:00:00.000Z,2024-02-09T15:00:00.000Z,2024-02-09T15:00:00.000Z,74:97:8E:00:0F:3B,,infra,,2,0,?,?,?,False,6,0,wpa2,US,NV,North Virginia Street,Reno,1431,89503,Residential
42.32793045,-122.86690521,Helium Mobile,4,20240719-00000,2024-07-19T20:00:00.000Z,2024-07-25T12:00:00.000Z,2024-07-25T23:00:00.000Z,74:97:8E:00:0F:42,,infra,,2,0,?,?,?,False,116,0,wpa2,US,OR,East Main Street,Medford,,97501,Other
42.32784653,-122.86621857,Helium Mobile,6,20240128-00000,2024-01-27T23:00:00.000Z,2024-07-25T12:00:00.000Z,2024-07-25T23:00:00.000Z,74:97:8E:00:0F:43,,infra,,2,0,?,?,?,False,11,0,wpa2,US,OR,East Main Street,Medford,,97501,Other
34.12602997,-77.89985657,Helium Mobile,0,20240610-00000,2024-06-09T23:00:00.000Z,2024-06-10T13:00:00.000Z,2024-06-10T13:00:00.000Z,74:97:8E:00:0F:93,,infra,,2,0,?,?,?,False,1,0,wpa2,US,NC,Sanders Drive,,,28412,Business
34.16861343,-118.34494781,Helium Mobile,3,20240205-00000,2024-02-05T14:00:00.000Z,2024-08-10T15:00:00.000Z,2024-08-10T16:00:00.000Z,74:97:8E:00:0F:C2,,infra,,2,0,?,?,?,False,149,0,wpa2,US,CA,West Magnolia Boulevard,Burbank,3435,91505,Other
34.16848373,-118.34527588,Helium Mobile,2,20240807-00000,2024-08-07T14:00:00.000Z,2024-08-10T15:00:00.000Z,2024-08-10T16:00:00.000Z,74:97:8E:00:0F:C3,,infra,,2,0,?,?,?,False,6,0,wpa2,US,CA,West Magnolia Boulevard,Burbank,,91505,Other
32.75260162,-117.22959137,Helium Mobile,0,20240218-00000,2024-02-18T08:00:00.000Z,2024-02-18T08:00:00.000Z,2024-02-18T08:00:00.000Z,74:97:8E:00:0F:D2,,infra,,2,0,?,?,?,False,36,0,wpa2,US,CA,West Point Loma Boulevard,San Diego,4363,92107,Residential
26.65162468,-80.22566223,Helium Mobile,1,20240422-00000,2024-04-15T21:00:00.000Z,2024-04-22T08:00:00.000Z,2024-04-22T09:00:00.000Z,74:97:8E:00:10:23,,infra,,2,0,?,?,?,False,11,0,wpa2,US,FL,Forest Hill Boulevard,,,33414-9372,Residential
41.59222412,-83.61387634,Helium Mobile,3,20240217-00000,2024-02-17T13:00:00.000Z,2024-03-17T15:00:00.000Z,2024-07-21T15:00:00.000Z,74:97:8E:00:10:3B,,infra,,2,0,?,?,?,False,11,0,wpa2,US,OH,South Detroit Avenue,Toledo,,43614,Residential
26.63706207,-80.24923706,Helium Mobile,0,20240422-00000,2024-03-24T00:00:00.000Z,2024-04-22T07:00:00.000Z,2024-04-22T08:00:00.000Z,74:97:8E:00:10:6B,,infra,,2,0,?,?,?,False,1,0,wpa2,US,FL,Pierson Road,,,33414,Residential
34.14783478,-118.38779449,Helium Mobile,0,20240724-00000,2024-07-24T21:00:00.000Z,2024-07-24T16:00:00.000Z,2024-07-25T10:00:00.000Z,74:97:8E:00:10:8A,,infra,,2,0,?,?,?,False,100,0,wpa2,US,CA,Colfax Avenue,Los Angeles,,91604,Residential
34.14770508,-118.38780975,Helium Mobile,0,20240626-00000,2024-06-26T17:00:00.000Z,2024-06-26T17:00:00.000Z,2024-06-26T17:00:00.000Z,74:97:8E:00:10:8B,,infra,,2,0,?,?,?,False,6,0,wpa2,US,CA,Colfax Avenue,Los Angeles,,91604,Residential
36.17450333,-115.25917053,Helium Mobile,1,20240412-00000,2024-04-12T18:00:00.000Z,2024-05-10T20:00:00.000Z,2024-05-10T20:00:00.000Z,74:97:8E:00:10:A2,,infra,,2,0,?,?,?,False,52,0,wpa2,US,NV,Westcliff Drive,Las Vegas,,89145,Business
36.1745491,-115.2592392,Helium Mobile,3,20240402-00000,2024-04-02T18:00:00.000Z,2024-05-27T08:00:00.000Z,2024-05-27T08:00:00.000Z,74:97:8E:00:10:A3,,infra,,2,0,?,?,?,False,1,0,wpa2,US,NV,Cocanut Grove Court,Las Vegas,,89128,Residential
42.97467041,-83.76943207,Helium Mobile,0,20240305-00000,2024-03-05T20:00:00.000Z,2024-03-05T12:00:00.000Z,2024-03-05T14:00:00.000Z,74:97:8E:00:10:E3,,infra,,2,0,?,?,?,False,11,0,wpa2,US,MI,Radcliffe Avenue,,,48507,Residential
40.55124664,-74.13466644,Helium Mobile,0,20240112-00000,2024-01-12T16:00:00.000Z,2024-01-12T14:00:00.000Z,2024-01-12T15:00:00.000Z,74:97:8E:00:10:EA,,infra,,2,0,?,?,?,False,36,,wpa2,US,NY,Hylan Boulevard,City of New York,3535,10308,Residential
40.55124664,-74.13466644,Helium Mobile,0,20240112-00000,2024-01-12T16:00:00.000Z,2024-01-12T14:00:00.000Z,2024-01-12T15:00:00.000Z,74:97:8E:00:10:EB,,infra,,2,0,?,?,?,False,11,,wpa2,US,NY,Hylan Boulevard,City of New York,3535,10308,Residential
26.18591881,-80.21586609,Helium Mobile,0,20240224-00000,2024-02-24T05:00:00.000Z,2024-02-24T10:00:00.000Z,2024-02-24T12:00:00.000Z,74:97:8E:00:11:22,,infra,,2,0,?,?,?,False,149,0,wpa2,US,FL,Florida's Turnpike,,,33319,Business
26.18603897,-80.2158432,Helium Mobile,7,20240131-00000,2024-01-31T20:00:00.000Z,2024-08-08T12:00:00.000Z,2024-08-08T14:00:00.000Z,74:97:8E:00:11:23,,infra,,2,0,?,?,?,False,11,0,wpa2,US,FL,Florida's Turnpike,,,33319,Business
27.79075432,-82.34268951,Helium Mobile,3,20240114-00000,2024-01-14T16:00:00.000Z,2024-06-29T12:00:00.000Z,2024-06-29T13:00:00.000Z,74:97:8E:00:11:3A,,infra,,2,0,?,?,?,False,149,0,wpa2,US,FL,Lincoln Road,,,33569,Business
27.79086494,-82.3428421,Helium Mobile,5,20240114-00000,2024-01-14T16:00:00.000Z,2024-06-29T12:00:00.000Z,2024-06-29T13:00:00.000Z,74:97:8E:00:11:3B,,infra,,2,0,?,?,?,False,11,0,wpa2,US,FL,Big Bend Road,,,33579,Business
25.78294182,-80.18836975,Helium Mobile,4,20240223-00000,2024-02-23T14:00:00.000Z,2024-03-14T15:00:00.000Z,2024-03-14T17:00:00.000Z,74:97:8E:00:11:6A,,infra,,2,0,?,?,?,False,132,0,wpa2,US,FL,Biscayne Boulevard,Miami,1075,33132,Other
25.78261757,-80.18894196,Helium Mobile,0,20240224-00000,2024-02-23T15:00:00.000Z,2024-02-24T10:00:00.000Z,2024-02-24T12:00:00.000Z,74:97:8E:00:11:6B,,infra,,2,0,?,?,?,False,4,0,wpa2,US,FL,Biscayne Boulevard,Miami,,33132,Business
26.70685387,-80.04837799,Helium Mobile,0,20240210-00000,2024-02-11T02:00:00.000Z,2024-02-10T22:00:00.000Z,2024-02-10T22:00:00.000Z,74:97:8E:00:11:92,,infra,,2,0,?,?,?,False,149,0,wpa2,US,FL,South Flagler Drive,West Palm Beach,,33401,Residential
26.7077961,-80.05037689,Helium Mobile,0,20240210-00000,2024-02-11T02:00:00.000Z,2024-02-10T22:00:00.000Z,2024-02-10T22:00:00.000Z,74:97:8E:00:11:93,,infra,,2,0,?,?,?,False,1,0,wpa2,US,FL,Chase Street,West Palm Beach,,33402,Residential
33.41942596,-86.77274323,Helium Mobile,0,20240720-00000,2024-07-20T22:00:00.000Z,2024-07-20T15:00:00.000Z,2024-07-21T03:00:00.000Z,74:97:8E:00:11:CA,,infra,,2,0,?,?,?,False,100,0,wpa2,US,AL,Rocky Ridge Road,,,35216,Residential
33.41928101,-86.77278137,Helium Mobile,0,20240720-00000,2024-07-20T22:00:00.000Z,2024-07-20T15:00:00.000Z,2024-07-21T03:00:00.000Z,74:97:8E:00:11:CB,,infra,,2,0,?,?,?,False,6,0,wpa2,US,AL,Rocky Ridge Road,,,35216,Residential
34.57958221,-118.11521912,Helium Mobile,0,20240721-00000,2024-07-13T03:00:00.000Z,2024-07-21T15:00:00.000Z,2024-07-22T07:00:00.000Z,74:97:8E:00:11:EB,,infra,,2,0,?,?,?,False,6,0,wpa2,US,CA,East Palmdale Boulevard,Palmdale,,93550,Residential
30.17297173,-97.73036194,Helium Mobile,1,20240213-00000,2024-02-13T21:00:00.000Z,2024-02-14T09:00:00.000Z,2024-02-14T09:00:00.000Z,74:97:8E:00:11:F2,,infra,,2,0,?,?,?,False,116,0,wpa2,US,TX,Branrust Drive,Austin,,78744,Residential
30.17295647,-97.73032379,Helium Mobile,1,20240213-00000,2024-02-13T21:00:00.000Z,2024-02-14T09:00:00.000Z,2024-02-14T09:00:00.000Z,74:97:8E:00:11:F3,,infra,,2,0,?,?,?,False,6,0,wpa2,US,TX,Branrust Drive,Austin,,78744,Residential
40.8229866,-73.95578766,Helium Mobile,2,20240507-00000,2024-05-08T02:00:00.000Z,2024-05-23T18:00:00.000Z,2024-05-23T19:00:00.000Z,74:97:8E:00:12:12,,infra,,2,0,?,?,?,False,100,0,wpa2,US,NY,Riverside Drive,City of New York,,10031,Business
40.82302475,-73.95575714,Helium Mobile,0,20240523-00000,2024-05-23T22:00:00.000Z,2024-05-23T18:00:00.000Z,2024-05-23T18:00:00.000Z,74:97:8E:00:12:13,,infra,,2,0,?,?,?,False,1,0,wpa2,US,NY,Riverside Drive,City of New York,,10031,Business
33.41942596,-86.77274323,Helium Mobile,0,20240720-00000,2024-07-20T22:00:00.000Z,2024-07-20T15:00:00.000Z,2024-07-21T03:00:00.000Z,74:97:8E:00:12:22,,infra,,2,0,?,?,?,False,100,0,wpa2,US,AL,Rocky Ridge Road,,,35216,Residential
33.41928101,-86.77278137,Helium Mobile,0,20240720-00000,2024-07-20T22:00:00.000Z,2024-07-20T15:00:00.000Z,2024-07-21T03:00:00.000Z,74:97:8E:00:12:23,,infra,,2,0,?,?,?,False,6,0,wpa2,US,AL,Rocky Ridge Road,,,35216,Residential
39.96119308,-76.68136597,Helium Mobile,4,20240411-00000,2024-04-11T20:00:00.000Z,2024-07-14T13:00:00.000Z,2024-07-14T14:00:00.000Z,74:97:8E:00:12:8A,,infra,,2,0,?,?,?,False,132,0,wpa2,US,PA,Haines Road,Springettsbury Township,990,17402,Residential
39.96094131,-76.68136597,Helium Mobile,6,20240109-00000,2024-01-08T18:00:00.000Z,2024-07-15T05:00:00.000Z,2024-07-15T05:00:00.000Z,74:97:8E:00:12:8B,,infra,,2,0,?,?,?,False,1,0,wpa2,US,PA,Haines Road,Springettsbury Township,992,17402,Residential
37.38812256,-122.15689087,Helium Mobile,0,20240322-00000,2024-03-23T04:00:00.000Z,2024-03-22T22:00:00.000Z,2024-03-23T00:00:00.000Z,74:97:8E:00:12:93,,infra,,2,0,?,?,?,False,1,0,wpa2,US,CA,Junipero Serra Freeway,,,94022-1919,Business
33.00777817,-117.09474945,Helium Mobile,0,20240522-00000,2024-05-04T21:00:00.000Z,2024-05-22T17:00:00.000Z,2024-05-22T19:00:00.000Z,74:97:8E:00:12:D3,,infra,,2,0,?,?,?,False,1,0,wpa2,US,CA,Camino del Norte,San Diego,,92127,Business
26.10321999,-80.18154907,Helium Mobile,2,20240404-00000,2024-04-04T07:00:00.000Z,2024-06-02T15:00:00.000Z,2024-06-02T16:00:00.000Z,74:97:8E:00:13:22,,infra,,2,0,?,?,?,False,36,0,wpa2,US,FL,Southwest 14th Street,Fort Lauderdale,,33312,Residential
26.10319901,-80.18174744,Helium Mobile,2,20240404-00000,2024-04-04T07:00:00.000Z,2024-06-02T15:00:00.000Z,2024-06-02T16:00:00.000Z,74:97:8E:00:13:23,,infra,,2,0,?,?,?,False,1,0,wpa2,US,FL,Southwest 14th Street,Fort Lauderdale,,33312,Residential
30.50877953,-97.67821503,Helium Mobile,2,20240324-00000,2024-03-24T19:00:00.000Z,2024-06-09T17:00:00.000Z,2024-06-09T21:00:00.000Z,74:97:8E:00:13:3A,,infra,,2,0,?,?,?,False,100,0,wpa2,US,TX,East Main Street,Round Rock,112,78664,Other
30.50878906,-97.67812347,Helium Mobile,1,20240324-00000,2024-03-24T19:00:00.000Z,2024-06-09T17:00:00.000Z,2024-06-09T21:00:00.000Z,74:97:8E:00:13:3B,,infra,,2,0,?,?,?,False,11,0,wpa2,US,TX,East Main Street,Round Rock,114,78664,Other
33.35495758,-111.84187317,Helium Mobile,6,20240128-00000,2024-01-28T17:00:00.000Z,2024-07-21T11:00:00.000Z,2024-07-22T00:00:00.000Z,74:97:8E:00:13:5A,,infra,,2,0,?,?,?,False,100,0,wpa2,US,AZ,North Arizona Avenue,Chandler,,85225,Business
33.35494614,-111.84186554,Helium Mobile,7,20240214-00000,2024-02-12T21:00:00.000Z,2024-07-21T11:00:00.000Z,2024-07-22T00:00:00.000Z,74:97:8E:00:13:5B,,infra,,2,0,?,?,?,False,11,0,wpa2,US,AZ,North Arizona Avenue,Chandler,,85225,Business
40.14028168,-120.13853455,Helium Mobile,0,20240119-00000,2024-01-19T18:00:00.000Z,2024-01-19T13:00:00.000Z,2024-01-19T13:00:00.000Z,74:97:8E:00:13:6A,,infra,,2,0,?,?,?,False,116,,wpa2,US,CA,Tahoe Avenue,,,96113,Residential
40.14025879,-120.13851929,Helium Mobile,0,20240119-00000,2024-01-19T18:00:00.000Z,2024-01-19T13:00:00.000Z,2024-01-19T13:00:00.000Z,74:97:8E:00:13:6B,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Tahoe Avenue,,,96113,Residential
32.78622437,-79.98029327,Helium Mobile,6,20240220-00000,2024-02-20T12:00:00.000Z,2024-07-12T13:00:00.000Z,2024-08-09T15:00:00.000Z,74:97:8E:00:14:12,,infra,,2,0,?,?,?,False,149,0,wpa2,US,SC,Saint Andrews Boulevard,Charleston,,29409,Business
32.78542709,-79.97916412,Helium Mobile,5,20240220-00000,2024-02-20T12:00:00.000Z,2024-08-09T14:00:00.000Z,2024-08-09T15:00:00.000Z,74:97:8E:00:14:13,,infra,,2,0,?,?,?,False,1,0,wpa2,US,SC,Saint Andrews Boulevard,Charleston,,29409,Residential
47.22146606,-122.34830475,Helium Mobile,0,20240601-00000,2024-06-02T05:00:00.000Z,2024-06-01T23:00:00.000Z,2024-06-01T23:00:00.000Z,74:97:8E:00:14:1A,,infra,,2,0,?,?,?,False,149,0,wpa2,US,WA,39th Street East,,,98424-1993,Residential
47.22148132,-122.34820557,Helium Mobile,0,20240601-00000,2024-06-02T05:00:00.000Z,2024-06-01T23:00:00.000Z,2024-06-01T23:00:00.000Z,74:97:8E:00:14:1B,,infra,,2,0,?,?,?,False,11,0,wpa2,US,WA,39th Street East,,,98424-1993,Residential
40.75070953,-73.99597168,Helium Mobile,7,20240127-00000,2024-01-27T18:00:00.000Z,2024-07-09T21:00:00.000Z,2024-07-09T23:00:00.000Z,74:97:8E:00:14:2A,,infra,,2,0,?,?,?,False,36,0,wpa2,US,NY,West 31st Street,City of New York,320,10001,Residential
40.75085068,-73.9965744,Helium Mobile,0,20240709-00000,2024-07-09T23:00:00.000Z,2024-07-09T21:00:00.000Z,2024-07-09T23:00:00.000Z,74:97:8E:00:14:2B,,infra,,2,0,?,?,?,False,11,0,wpa2,US,NY,West 31st Street,City of New York,340,10001,Residential
42.66677475,-83.11276245,Helium Mobile,0,20240331-00000,2024-03-31T23:00:00.000Z,2024-03-31T18:00:00.000Z,2024-03-31T18:00:00.000Z,74:97:8E:00:14:42,,infra,,2,0,?,?,?,False,132,0,wpa2,US,MI,East Avon Road,,,48307,Residential
42.66679001,-83.11252594,Helium Mobile,0,20240331-00000,2024-03-31T23:00:00.000Z,2024-03-31T18:00:00.000Z,2024-03-31T18:00:00.000Z,74:97:8E:00:14:43,,infra,,2,0,?,?,?,False,11,0,wpa2,US,MI,East Avon Road,,,48307,Residential
41.16025543,-104.80288696,Helium Mobile,0,20240525-00000,2024-05-25T19:00:00.000Z,2024-05-25T16:00:00.000Z,2024-05-25T18:00:00.000Z,74:97:8E:00:14:4B,,infra,,2,0,?,?,?,False,1,0,wpa2,US,WY,Dell Range Boulevard,Cheyenne,,82099,Business
